Day,Title,TitleFa,GrammarFocus,GrammarFocusFa,LessonLevel,SentenceId,Role,GermanText,Translation,TranslationFa,SentenceLevel
44,Subordinate Clauses: wenn/als,جملات وابسته: وقتی,wenn (repeated) vs. als (one-time past),wenn (تکراری) در مقابل als (یکبار در گذشته),A2,8,sent,"Als ich nach Deutschland kam, konnte ich kein Wort Deutsch.","When I came to Germany, I couldn't speak a word of German.",وقتی به آلمان آمدم، یک کلمه آلمانی بلد نبودم.,B1
44,Subordinate Clauses: wenn/als,جملات وابسته: وقتی,wenn (repeated) vs. als (one-time past),wenn (تکراری) در مقابل als (یکبار در گذشته),A2,9,received,"Wenn du Zeit hast, können wir zusammen kochen.","If you have time, we can cook together.",اگر وقت داری، می‌توانیم با هم آشپزی کنیم.,A2
44,Subordinate Clauses: wenn/als,جملات وابسته: وقتی,wenn (repeated) vs. als (one-time past),wenn (تکراری) در مقابل als (یکبار در گذشته),A2,10,sent,"Ja gern! Wenn ich morgen frei habe, komme ich vorbei.","Yes, gladly! If I am free tomorrow, I will come by.",بله با کمال میل! اگر فردا آزاد باشم، سر می‌زنم.,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,1,received,Wer ist der große Mann dort?,Who is the tall man there?,آن مرد قدبلند آنجا کیست؟,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,2,sent,Das ist mein neuer Nachbar. Er ist sehr nett.,That is my new neighbor. He is very nice.,همسایه جدیدم است. خیلی مهربان است.,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,3,received,Hast du das kleine Mädchen gesehen?,Have you seen the little girl?,دختر کوچک را دیده‌ای؟,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,4,sent,"Ja, das kleine Mädchen spielt im Park.","Yes, the little girl is playing in the park.",بله، دختر کوچک در پارک بازی می‌کند.,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,5,received,Wie ist dein neues Handy?,How is your new phone?,گوشی جدیدت چطور است؟,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,6,sent,Mein neues Handy ist schnell und hat eine gute Kamera.,My new phone is fast and has a good camera.,گوشی جدیدم سریع است و دوربین خوبی دارد.,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,7,received,Ist das ein deutsches Auto?,Is that a German car?,آن ماشین آلمانی است؟,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,8,sent,"Ja, das ist ein deutsches Auto. Es ist sehr zuverlässig.","Yes, that is a German car. It is very reliable.",بله، ماشین آلمانی است. خیلی قابل اعتماد است.,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,9,received,Die roten Schuhe sind schön!,The red shoes are beautiful!,کفش‌های قرمز قشنگ هستند!,A2
45,Adjective Declension: Nominative,صرف صفت: فاعلی,"der große Mann, eine kleine Frau",مرد بزرگ، یک زن کوچک,A2,10,sent,"Ja, aber die schwarzen Schuhe gefallen mir besser.","Yes, but I like the black shoes better.",بله، ولی کفش‌های مشکی بیشتر خوشم می‌آید.,A2
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,1,received,Ich suche einen warmen Mantel für den Winter.,I am looking for a warm coat for winter.,دنبال یک پالتوی گرم برای زمستان می‌گردم.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,2,sent,In diesem Geschäft gibt es schöne warme Mäntel.,In this shop there are nice warm coats.,در این مغازه پالتوهای گرم زیبایی هست.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,3,received,Hast du den neuen Film mit dem berühmten Schauspieler gesehen?,Have you seen the new movie with the famous actor?,فیلم جدید با آن بازیگر معروف را دیده‌ای؟,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,4,sent,"Ja, ich habe den neuen Film letzte Woche im großen Kino gesehen.","Yes, I saw the new movie last week in the big cinema.",بله، هفته پیش فیلم جدید را در سینمای بزرگ دیدم.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,5,received,Mit wem bist du in das teure Restaurant gegangen?,Who did you go to the expensive restaurant with?,با چه کسی به رستوران گران رفتی؟,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,6,sent,Ich bin mit meiner besten Freundin gegangen.,I went with my best friend.,با بهترین دوستم رفتم.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,7,received,Kennst du den alten Mann mit dem langen Bart?,Do you know the old man with the long beard?,پیرمرد با ریش بلند را می‌شناسی؟,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,8,sent,"Ja, er wohnt in dem gelben Haus neben der kleinen Bäckerei.","Yes, he lives in the yellow house next to the small bakery.",بله، در خانه زرد کنار نانوایی کوچک زندگی می‌کند.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,9,received,Ich möchte ein großes Stück von dem frischen Kuchen.,I would like a big piece of the fresh cake.,یک تکه بزرگ از آن کیک تازه می‌خواهم.,B1
46,Adjective Declension: Acc/Dat,صرف صفت: مفعولی,"den großen Mann, mit dem kleinen Kind",مرد بزرگ را، با بچه کوچک,B1,10,sent,Gern! Der frische Kuchen schmeckt am besten.,Gladly! The fresh cake tastes the best.,با کمال میل! کیک تازه بهترین مزه را دارد.,B1
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,1,received,Was sind Sie von Beruf?,What is your profession?,شغل شما چیست؟,A2
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,2,sent,Ich arbeite als Softwareentwickler bei einer großen Firma.,I work as a software developer at a large company.,به عنوان توسعه‌دهنده نرم‌افزار در یک شرکت بزرگ کار می‌کنم.,B1
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,3,received,Wie lange arbeiten Sie schon dort?,How long have you been working there?,چه مدت آنجا کار می‌کنید؟,A2
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,4,sent,Ich arbeite seit zwei Jahren bei dieser Firma.,I have been working at this company for two years.,دو سال است که در این شرکت کار می‌کنم.,A2
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,5,received,Gefällt Ihnen die Arbeit?,Do you like the work?,از کارتان راضی هستید؟,A2
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,6,sent,"Ja, die Arbeit gefällt mir, weil sie abwechslungsreich ist.","Yes, I like the work because it is varied.",بله، از کارم راضی هستم چون متنوع است.,B1
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,7,received,Was hat Ihr Vater beruflich gemacht?,What did your father do for work?,پدرتان چه شغلی داشت؟,A2
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,8,sent,Mein Vater hat als Lehrer gearbeitet und meine Mutter als Krankenschwester.,My father worked as a teacher and my mother as a nurse.,پدرم معلم بود و مادرم پرستار.,B1
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,9,received,Was möchtest du in Zukunft beruflich machen?,What do you want to do professionally in the future?,در آینده می‌خواهی چه شغلی داشته باشی؟,B1
47,Work & Professions,کار و حرفه‌ها,als + profession: Ich arbeite als...,به عنوان + شغل: من کار می‌کنم به عنوان...,B1,10,sent,Ich möchte als Ingenieur in der Automobilindustrie arbeiten.,I want to work as an engineer in the automotive industry.,می‌خواهم به عنوان مهندس در صنعت خودرو کار کنم.,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,1,received,Warum bist du nach Deutschland gekommen?,Why did you come to Germany?,چرا به آلمان آمدی؟,A2
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,2,sent,"Ich bin nach Deutschland gekommen, um Medizin zu studieren.",I came to Germany to study medicine.,به آلمان آمدم تا پزشکی بخوانم.,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,3,received,Wie ist das Bildungssystem in Deutschland?,How is the education system in Germany?,سیستم آموزشی آلمان چطور است؟,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,4,sent,Es ist anders als im Iran. Man muss viel selbstständig lernen.,It is different from Iran. You have to study a lot independently.,فرق دارد با ایران. باید خیلی مستقل درس بخوانی.,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,5,received,"Was brauchst du, um an der Universität zu studieren?",What do you need to study at the university?,برای تحصیل در دانشگاه چه لازم داری؟,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,6,sent,"Man braucht das Abitur oder eine anerkannte Qualifikation, um zu studieren.",You need the Abitur or a recognized qualification to study.,برای تحصیل به دیپلم آلمانی یا مدرک معادل نیاز داری.,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,7,received,Lernst du auch zu Hause?,Do you also study at home?,خانه هم درس می‌خوانی؟,A2
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,8,sent,"Ja, ich gehe jeden Tag in die Bibliothek, um in Ruhe zu lernen.","Yes, I go to the library every day to study in peace.",بله، هر روز کتابخانه می‌روم تا در آرامش درس بخوانم.,B1
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,9,received,Hast du schon alle Prüfungen bestanden?,Have you already passed all exams?,همه امتحان‌ها را قبول شده‌ای؟,A2
48,Education & School,آموزش و مدرسه,um...zu + infinitive (purpose clauses),برای... + مصدر (جملات هدف),B1,10,sent,"Ich habe fast alle bestanden. Ich muss noch eine Prüfung ablegen, um das Semester abzuschließen.",I have passed almost all. I still have to take one exam to finish the semester.,تقریبا همه را قبول شدم. هنوز باید یک امتحان بدهم تا ترم را تمام کنم.,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,1,received,Benutzt du oft das Internet?,Do you use the internet often?,زیاد از اینترنت استفاده می‌کنی؟,A2
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,2,sent,"Ja, ich benutze das Internet täglich für die Arbeit und zum Lernen.","Yes, I use the internet daily for work and studying.",بله، هر روز برای کار و درس از اینترنت استفاده می‌کنم.,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,3,received,Welche Suchmaschine benutzt du am häufigsten?,Which search engine do you use most often?,کدام موتور جستجو را بیشتر استفاده می‌کنی؟,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,4,sent,"Ich benutze meistens Google, aber manchmal auch andere Suchmaschinen.","I mostly use Google, but sometimes also other search engines.",بیشتر از گوگل استفاده می‌کنم ولی گاهی هم از موتورهای دیگر.,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,5,received,Hast du eine Lieblingsapp auf deinem Smartphone?,Do you have a favorite app on your smartphone?,اپلیکیشن مورد علاقه‌ای روی گوشیت داری؟,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,6,sent,"Ja, ich benutze eine Sprachlern-App, um mein Deutsch zu verbessern.","Yes, I use a language learning app to improve my German.",بله، از یک اپلیکیشن زبان‌آموزی استفاده می‌کنم تا آلمانی‌ام را بهتر کنم.,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,7,received,Spielst du Computerspiele?,Do you play computer games?,بازی کامپیوتری بازی می‌کنی؟,A2
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,8,sent,"Nein, aber ich schaue gern Onlinevideos und höre Podcasts.","No, but I like watching online videos and listening to podcasts.",نه، ولی ویدیوهای آنلاین می‌بینم و پادکست گوش می‌دهم.,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,9,received,Wie schützt du deine Daten im Internet?,How do you protect your data on the internet?,چطور اطلاعاتت را در اینترنت محافظت می‌کنی؟,B1
49,Technology & Internet,فناوری و اینترنت,"Compound nouns: Computerspiel, Handynummer",اسامی مرکب: بازی کامپیوتری، شماره موبایل,B1,10,sent,Ich benutze starke Passwörter und aktualisiere regelmäßig meine Software.,I use strong passwords and regularly update my software.,رمزهای قوی استفاده می‌کنم و مرتب نرم‌افزارم را بروزرسانی می‌کنم.,B1
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,1,received,Möchtest du Tee oder Kaffee?,Would you like tea or coffee?,چای می‌خواهی یا قهوه؟,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,2,sent,"Ich möchte Tee, denn Kaffee trinke ich nicht so gern.","I would like tea, because I don't like coffee that much.",چای می‌خواهم، چون قهوه زیاد دوست ندارم.,B1
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,3,received,Gehst du heute ins Fitnessstudio?,Are you going to the gym today?,امروز باشگاه می‌روی؟,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,4,sent,"Ich möchte gehen, aber ich habe keine Zeit.","I would like to go, but I don't have time.",دلم می‌خواهد بروم اما وقت ندارم.,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,5,received,Ist er krank?,Is he sick?,مریض است؟,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,6,sent,"Er ist nicht krank, sondern er ist nur müde.","He is not sick, but rather he is just tired.",مریض نیست بلکه فقط خسته است.,B1
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,7,received,Was machst du heute?,What are you doing today?,امروز چه کار می‌کنی؟,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,8,sent,Ich gehe einkaufen und dann besuche ich meine Freunde.,I am going shopping and then I am visiting my friends.,خرید می‌روم و بعد به دوستانم سر می‌زنم.,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,9,received,Liest du gern Romane?,Do you like reading novels?,رمان خواندن دوست داری؟,A2
50,Coordinating Conjunctions,حروف ربط هم‌پایه,"und, aber, oder, denn, sondern",و، اما، یا، زیرا، بلکه,B1,10,sent,"Ja, ich lese gern Romane, aber ich habe leider wenig Zeit dafür.","Yes, I like reading novels, but unfortunately I have little time for it.",بله، رمان خواندن دوست دارم ولی متاسفانه وقت کمی دارم.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,1,received,Wie war dein Wochenende?,How was your weekend?,آخر هفته‌ات چطور بود؟,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,2,sent,Es war sehr schön. Ich war am Samstag im Museum.,It was very nice. I was at the museum on Saturday.,خیلی خوب بود. شنبه در موزه بودم.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,3,received,Hattest du gestern Unterricht?,Did you have class yesterday?,دیروز کلاس داشتی؟,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,4,sent,"Nein, ich hatte gestern frei. Es gab keinen Unterricht.","No, I had the day off yesterday. There was no class.",نه، دیروز تعطیل بودم. کلاسی نبود.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,5,received,Konntest du als Kind schwimmen?,Could you swim as a child?,وقتی بچه بودی شنا بلد بودی؟,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,6,sent,"Nein, ich konnte erst mit zehn Jahren schwimmen.","No, I could only swim from the age of ten.",نه، از ده سالگی تازه شنا یاد گرفتم.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,7,received,"Es war einmal ein König, der in einem großen Schloss lebte.",Once upon a time there was a king who lived in a big castle.,یکی بود یکی نبود، پادشاهی بود که در قلعه بزرگی زندگی می‌کرد.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,8,sent,Die Geschichte klingt interessant! Was passierte dann?,The story sounds interesting! What happened then?,داستان جالب به نظر می‌رسد! بعد چه شد؟,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,9,received,"Der König wollte Frieden, aber seine Feinde waren stark.","The king wanted peace, but his enemies were strong.",پادشاه صلح می‌خواست اما دشمنانش قوی بودند.,B1
51,Simple Past: Präteritum,گذشته ساده,"war, hatte, konnte, musste",بود، داشت، توانست، باید,B1,10,sent,Musste er kämpfen oder konnte er verhandeln?,Did he have to fight or could he negotiate?,مجبور بود بجنگد یا توانست مذاکره کند؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,1,received,Wie wird Brot in Deutschland hergestellt?,How is bread made in Germany?,نان در آلمان چگونه تهیه می‌شود؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,2,sent,"Das Brot wird aus Mehl, Wasser und Hefe gebacken.","Bread is baked from flour, water and yeast.",نان از آرد، آب و مخمر پخته می‌شود.,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,3,received,Wird in Deutschland viel recycelt?,Is there a lot of recycling in Germany?,در آلمان زیاد بازیافت می‌شود؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,4,sent,"Ja, in Deutschland wird der Müll sehr sorgfältig getrennt.","Yes, in Germany waste is separated very carefully.",بله، در آلمان زباله خیلی با دقت جدا می‌شود.,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,5,received,Wann wird das neue Gebäude eröffnet?,When is the new building being opened?,ساختمان جدید کی افتتاح می‌شود؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,6,sent,Es wird nächsten Monat offiziell eröffnet.,It will be officially opened next month.,ماه آینده رسما افتتاح می‌شود.,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,7,received,Wird Deutsch auch in Österreich gesprochen?,Is German also spoken in Austria?,در اتریش هم آلمانی صحبت می‌شود؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,8,sent,"Ja, Deutsch wird in Deutschland, Österreich und der Schweiz gesprochen.","Yes, German is spoken in Germany, Austria and Switzerland.",بله، آلمانی در آلمان، اتریش و سوئیس صحبت می‌شود.,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,9,received,Werden die Schüler heute geprüft?,Are the students being tested today?,امروز دانش‌آموزان امتحان می‌شوند؟,B1
52,Passive Voice: Present,مجهول: حال,werden + Partizip II,شدن + اسم مفعول,B1,10,sent,"Ja, heute werden alle Schüler in Mathematik geprüft.","Yes, today all students are being tested in mathematics.",بله، امروز همه دانش‌آموزان در ریاضی امتحان می‌شوند.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,1,received,"Kennst du den Mann, der dort steht?",Do you know the man who is standing there?,مردی که آنجا ایستاده را می‌شناسی؟,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,2,sent,"Ja, das ist der Lehrer, der uns Deutsch unterrichtet.","Yes, that is the teacher who teaches us German.",بله، او معلمی است که به ما آلمانی درس می‌دهد.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,3,received,"Wo ist das Buch, das ich dir geliehen habe?",Where is the book that I lent you?,کتابی که بهت قرض دادم کجاست؟,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,4,sent,"Das Buch, das du mir geliehen hast, liegt auf dem Schreibtisch.",The book that you lent me is on the desk.,کتابی که بهم قرض دادی روی میز تحریر است.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,5,received,"Die Frau, die neben mir sitzt, kommt aus Japan.",The woman who sits next to me comes from Japan.,زنی که کنار من نشسته اهل ژاپن است.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,6,sent,"Interessant! Kennst du auch die Studenten, die aus Brasilien kommen?",Interesting! Do you also know the students who come from Brazil?,جالب! دانشجویانی که از برزیل آمده‌اند را هم می‌شناسی؟,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,7,received,"Die Stadt, in der ich aufgewachsen bin, ist sehr klein.",The city in which I grew up is very small.,شهری که در آن بزرگ شدم خیلی کوچک است.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,8,sent,"Ich komme aus einer Stadt, die am Meer liegt.",I come from a city that is by the sea.,من از شهری می‌آیم که کنار دریاست.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,9,received,"Das Restaurant, das wir gestern besucht haben, war ausgezeichnet.",The restaurant that we visited yesterday was excellent.,رستورانی که دیروز رفتیم عالی بود.,B1
53,Relative Clauses,جملات موصولی,der/die/das as relative pronouns,که/کسی که به عنوان ضمیر موصولی,B1,10,sent,"Ja, das Essen, das wir bestellt haben, war fantastisch.","Yes, the food that we ordered was fantastic.",بله، غذایی که سفارش دادیم فوق‌العاده بود.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,1,received,Wessen Auto ist das?,Whose car is that?,ماشین مال کیست؟,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,2,sent,Das ist das Auto meines Vaters.,That is my father's car.,ماشین پدرم است.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,3,received,Wegen des schlechten Wetters bleiben wir zu Hause.,Because of the bad weather we are staying home.,به خاطر هوای بد خانه می‌مانیم.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,4,sent,Trotz des Regens möchte ich spazieren gehen.,Despite the rain I would like to go for a walk.,با وجود باران دلم می‌خواهد پیاده‌روی کنم.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,5,received,Die Meinung des Professors ist sehr wichtig.,The opinion of the professor is very important.,نظر استاد خیلی مهم است.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,6,sent,"Ja, und die Ergebnisse der Forschung sind interessant.","Yes, and the results of the research are interesting.",بله، و نتایج تحقیقات جالب است.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,7,received,Innerhalb eines Jahres hat sie viel gelernt.,Within one year she learned a lot.,در عرض یک سال خیلی یاد گرفت.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,8,sent,"Ja, während des letzten Semesters hat sie große Fortschritte gemacht.","Yes, during the last semester she made great progress.",بله، طی ترم گذشته پیشرفت زیادی کرد.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,9,received,Außerhalb der Stadt gibt es schöne Wanderwege.,Outside of the city there are beautiful hiking trails.,خارج از شهر مسیرهای پیاده‌روی زیبایی هست.,B1
54,The Genitive Case,حالت اضافی,"des/der + noun, wegen, trotz",ملکی با des/der، به خاطر، با وجود,B1,10,sent,Am Ende des Weges liegt ein kleiner See.,At the end of the path there is a small lake.,انتهای مسیر یک دریاچه کوچک هست.,B1
55,Indirect Questions,سوالات غیرمستقیم,"ob, wann, wie, wo in indirect speech",آیا، کی، چگونه، کجا در نقل‌قول غیرمستقیم,B1,1,received,"Können Sie mir sagen, wo der Bahnhof ist?",Can you tell me where the train station is?,می‌توانید بگویید ایستگاه قطار کجاست؟,B1
